Shimmer_89F4_TimestampSync_Unix_CAL,Shimmer_89F4_ECG_EMG_Status1_LPF_CAL,Shimmer_89F4_ECG_EMG_Status2_LPF_CAL,Shimmer_89F4_ECG_IBI_LA_RA_LPF_CAL,Shimmer_89F4_ECG_IBI_LL_LA_LPF_CAL,Shimmer_89F4_ECG_IBI_LL_RA_LPF_CAL,Shimmer_89F4_ECG_IBI_Vx_RL_LPF_CAL,Shimmer_89F4_ECG_LA_RA_24BIT_LPF_CAL,Shimmer_89F4_ECG_LL_LA_24BIT_LPF_CAL,Shimmer_89F4_ECG_LL_RA_24BIT_LPF_CAL,Shimmer_89F4_ECG_Vx_RL_24BIT_LPF_CAL,Shimmer_89F4_ECGtoHR_LA_RA_LPF_CAL,Shimmer_89F4_ECGtoHR_LL_LA_LPF_CAL,Shimmer_89F4_ECGtoHR_LL_RA_LPF_CAL,Shimmer_89F4_ECGtoHR_Vx_RL_LPF_CAL
1.71E+12,128,128,-1,-1,-1,-1,42.51844331,10.57691471,53.09535801,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,42.56471089,10.57892028,53.14363116,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,42.61078959,10.58090024,53.19168983,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,42.65666587,10.58285386,53.23951973,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,42.70232685,10.58478044,53.28710729,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,42.74776028,10.58667938,53.33443966,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,42.79295463,10.58855012,53.38150475,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,42.83789899,10.59039224,53.42829123,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,42.88258312,10.59220538,53.4747885,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,42.92699742,10.59398928,53.5209867,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,42.97113298,10.59574371,53.56687668,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,43.01498156,10.59746851,53.61245006,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,43.05853567,10.59916358,53.65769924,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,43.10178852,10.6008289,53.70261741,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,43.14473403,10.60246454,53.74719857,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,43.18736689,10.60407067,53.79143756,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,43.2296825,10.60564757,53.83533007,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,43.27167699,10.60719563,53.87887262,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,43.31334725,10.60871527,53.92206252,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,43.35469088,10.61020702,53.9648979,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,43.39570618,10.61167147,54.00737765,-605.0000721,-1,-1,-1,-1
