Shimmer_86BB_TimestampSync_Unix_CAL,Shimmer_86BB_GSR_Range_LPF_CAL,Shimmer_86BB_GSR_Skin_Conductance_LPF_CAL,Shimmer_86BB_GSR_Skin_Resistance_LPF_CAL,Shimmer_86BB_PPG_A13_LPF_CAL,Shimmer_86BB_PPG_IBI_LPF_CAL,Shimmer_86BB_PPGtoHR_LPF_CAL
1.71E+12,3,0.266056624,12615.96956,2931.333345,5.295060437,46.41379189
1.71E+12,3,0.268222717,12039.52549,2931.332859,5.081386529,46.20494132
1.71E+12,3,0.27031422,11489.19156,2931.332386,4.868034879,45.95921835
1.71E+12,3,0.27233061,10964.69549,2931.331925,4.655421527,45.67716652
1.71E+12,3,0.274271413,10465.74341,2931.331475,4.443949474,45.35940793
1.71E+12,3,0.276136205,9992.023198,2931.331035,4.234007522,45.00664106
1.71E+12,3,0.277924601,9543.205801,2931.330607,4.025969198,44.61963838
1.71E+12,3,0.279636249,9118.950132,2931.33019,3.820191764,44.19924377
1.71E+12,3,0.281270829,8718.909638,2931.329785,3.617015323,43.7463696
1.71E+12,3,0.282828041,8342.732356,2931.329391,3.416762024,43.26199366
1.71E+12,3,0.284307601,7990.060949,2931.329007,3.219735355,42.74715585
1.71E+12,3,0.28570924,7660.537666,2931.328635,3.026219549,42.20295474
1.71E+12,3,0.287032691,7353.81101,2931.328274,2.836479076,41.63054384
1.71E+12,3,0.288277691,7069.537179,2931.327927,2.65075825,41.03112785
1.71E+12,3,0.28944397,6807.383062,2931.327593,2.469280926,40.40595862
1.71E+12,3,0.290531253,6567.02911,2931.327273,2.292250303,39.75633114
1.71E+12,3,0.29153925,6348.172083,2931.326967,2.119848828,39.08357926
1.71E+12,3,0.292467656,6150.52913,2931.326673,1.952238188,38.38907145
1.71E+12,3,0.293316149,5973.839988,2931.326393,1.789559408,37.67420642
1.71E+12,3,0.294084382,5817.867658,2931.32613,1.631933036,36.94040869
1.71E+12,3,0.294771987,5682.397233,2931.325885,1.479459415,36.18912417
1.71E+12,3,0.295378572,5567.239513,2931.32566,1.332219047,35.42181566
1.71E+12,3,0.295903716,5472.237629,2931.325454,1.190273033,34.63995837
1.71E+12,3,0.296346972,5397.265122,2931.325268,1.053663589,33.84503553
1.71E+12,3,0.296707868,5342.225781,2931.3251,0.92241464,33.0385339
1.71E+12,3,0.296985908,5307.039312,2931.324954,0.796532475,32.22193949
1.71E+12,3,0.297180581,5291.628234,2931.324834,0.676006465,31.39673319
1.71E+12,3,0.29729137,5295.928831,2931.324741,0.560809839,30.56438666
1.71E+12,3,0.297317752,5319.900732,2931.324676,0.450900507,29.72635818
1.71E+12,3,0.29725921,5363.526097,2931.324639,0.346221928,28.88408867
1.71E+12,3,0.297115231,5426.81025,2931.324631,0.246704012,28.0389979
1.71E+12,3,0.296885308,5509.781338,2931.324655,0.152264061,27.19248076
1.71E+12,3,0.296568935,5612.489363,2931.324712,0.062807727,26.34590372
