Shimmer_89F4_TimestampSync_Unix_CAL,Shimmer_89F4_ECG_EMG_Status1_LPF_CAL,Shimmer_89F4_ECG_EMG_Status2_LPF_CAL,Shimmer_89F4_ECG_IBI_LA_RA_LPF_CAL,Shimmer_89F4_ECG_IBI_LL_LA_LPF_CAL,Shimmer_89F4_ECG_IBI_LL_RA_LPF_CAL,Shimmer_89F4_ECG_IBI_Vx_RL_LPF_CAL,Shimmer_89F4_ECG_LA_RA_24BIT_LPF_CAL,Shimmer_89F4_ECG_LL_LA_24BIT_LPF_CAL,Shimmer_89F4_ECG_LL_RA_24BIT_LPF_CAL,Shimmer_89F4_ECG_Vx_RL_24BIT_LPF_CAL,Shimmer_89F4_ECGtoHR_LA_RA_LPF_CAL,Shimmer_89F4_ECGtoHR_LL_LA_LPF_CAL,Shimmer_89F4_ECGtoHR_LL_RA_LPF_CAL,Shimmer_89F4_ECGtoHR_Vx_RL_LPF_CAL
1.71E+12,128,128,-1,-1,-1,-1,66.38410943,5.433681293,71.81779072,-129.5827465,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.38744553,5.434148009,71.82159354,-129.5810673,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.39071623,5.43464771,71.82536394,-129.5794366,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.39391652,5.435180838,71.82909736,-129.57786,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.39704139,5.435747814,71.8327892,-129.5763431,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.40008581,5.436349024,71.83643483,-129.5748917,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.40304481,5.436984833,71.84002964,-129.5735114,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.4059135,5.437655574,71.84356907,-129.5722082,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.40868705,5.438361541,71.84704859,-129.5709879,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.41136076,5.439102963,71.85046372,-129.5698561,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.41393013,5.439879977,71.85381011,-129.5688189,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.41639078,5.440692671,71.85708345,-129.567882,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.41873843,5.441541062,71.86027949,-129.5670513,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.42096894,5.442425094,71.86339403,-129.5663326,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.42307829,5.443344651,71.86642294,-129.5657318,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.42506265,5.444299597,71.86936224,-129.5652545,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.42691837,5.445289795,71.87220816,-129.5649066,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.42864205,5.44631506,71.87495711,-129.5646936,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.43023044,5.447375188,71.87760563,-129.5646213,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.43168049,5.448469983,71.88015047,-129.5646951,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.43298931,5.449599255,71.88258856,-129.5649206,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.43415418,5.450762781,71.88491696,-129.5653031,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.43517264,5.451960319,71.88713296,-129.565848,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.43604246,5.453191608,71.88923407,-129.5665606,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.43676165,5.454456311,71.89121796,-129.5674458,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.43732846,5.455754027,71.89308249,-129.5685087,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.43774141,5.457084312,71.89482573,-129.5697541,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.43799934,5.458446678,71.89644602,-129.5711866,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.4381014,5.45984057,71.89794197,-129.5728105,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.43804704,5.461265364,71.8993124,-129.5746302,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.43783596,5.46272034,71.9005563,-129.5766496,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.43746816,5.464204733,71.90167289,-129.5788726,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.43694393,5.465717775,71.90266171,-129.5813028,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.43626385,5.467258707,71.90352256,-129.5839434,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.43542877,5.468826804,71.90425557,-129.5867976,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.43443982,5.470421347,71.90486116,-129.589868,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.43329842,5.472041574,71.90534,-129.5931572,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.43200626,5.473686666,71.90569293,-129.5966676,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.43056524,5.47535577,71.90592101,-129.6004009,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.42897751,5.477048052,71.90602556,-129.6043589,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.42724551,5.478762713,71.90600822,-129.6085428,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.42537193,5.480498966,71.90587089,-129.6129537,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.42335971,5.482256023,71.90561573,-129.6175924,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.42121211,5.484033114,71.90524523,-129.6224592,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.41893268,5.485829458,71.90476214,-129.6275542,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.41652518,5.487644246,71.90416942,-129.632877,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.41399362,5.489476649,71.90347027,-129.6384268,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.41134227,5.491325829,71.9026681,-129.6442027,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.40857558,5.493190967,71.90176655,-129.6502033,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.40569822,5.495071279,71.9007695,-129.6564269,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.40271505,5.49696599,71.89968104,-129.6628714,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.39963105,5.498874344,71.89850539,-129.6695345,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.39645138,5.500795575,71.89724695,-129.6764136,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.39318137,5.502728909,71.89591028,-129.6835056,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.38982649,5.504673583,71.89450007,-129.6908072,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.38639232,5.506628826,71.89302114,-129.6983148,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.38288458,5.50859387,71.89147845,-129.7060245,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.37930909,5.510567935,71.88987702,-129.713932,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.37567169,5.512550218,71.88822191,-129.7220329,-1,-1,-1,-1
